text,entity,headline,label,sentiment_str
"[TARGET: UltraTech] UltraTech, ACC top bets among largecap cement stocks: Mayuresh Joshi",UltraTech,"UltraTech, ACC top bets among largecap cement stocks: Mayuresh Joshi",2,positive
"[TARGET: Nifty] Nifty likely to be in 8,000-8,450 range till RBI policy",Nifty,"Nifty likely to be in 8,000-8,450 range till RBI policy",1,neutral
[TARGET: IT sector] Keep long positions in the IT sector in the coming days: Mitesh Thacker,IT sector,Keep long positions in the IT sector in the coming days: Mitesh Thacker,2,positive
"[TARGET: IFC] IFC sells Masala Re Bonds; raises Rs 1,000 cr for Axis Bank",IFC,"IFC sells Masala Re Bonds; raises Rs 1,000 cr for Axis Bank",2,positive
[TARGET: market] Public offers feel heat of sliding market in 2011,market,Public offers feel heat of sliding market in 2011,0,negative
[TARGET: hedge funds] Behind enemy lines: Foreign hedge funds thrive in China,hedge funds,Behind enemy lines: Foreign hedge funds thrive in China,2,positive
"[TARGET: China shares] China shares slip ahead of July economic data, Hong Kong sags too",China shares,"China shares slip ahead of July economic data, Hong Kong sags too",0,negative
[TARGET: Fitch] United Bank of India's loss will test Basel III aproach: Fitch,Fitch,United Bank of India's loss will test Basel III aproach: Fitch,1,neutral
[TARGET: Nifty] Nifty's strong support seen at 5750 levels,Nifty,Nifty's strong support seen at 5750 levels,1,neutral
[TARGET: DCM Shriram] DCM Shriram falls after hitting record high,DCM Shriram,DCM Shriram falls after hitting record high,0,negative
[TARGET: 14-year benchmark bond] Most-traded 14-year benchmark bond yield nudges lower,14-year benchmark bond,Most-traded 14-year benchmark bond yield nudges lower,0,negative
[TARGET: DTH Industry] DTH Industry: Early lead on volume front to decide winners,DTH Industry,DTH Industry: Early lead on volume front to decide winners,1,neutral
[TARGET: Bata India] Bata India Q2 net down 4.14 per cent at Rs 59.37 crore,Bata India,Bata India Q2 net down 4.14 per cent at Rs 59.37 crore,0,negative
[TARGET: Gold] Gold offtake slows as consumers expect price correction despite global uptrend,Gold,Gold offtake slows as consumers expect price correction despite global uptrend,0,negative
[TARGET: Deccan Chronicle neutralings Limited] Deccan Chronicle Holdings Limited Q3 net loss widens to Rs 3.65 crore,Deccan Chronicle neutralings Limited,Deccan Chronicle Holdings Limited Q3 net loss widens to Rs 3.65 crore,0,negative
[TARGET: Pulse] Pulse prices dip by 4% -5% but tur defiant,Pulse,Pulse prices dip by 4% -5% but tur defiant,0,negative
"[TARGET: Sensex] Nifty, Sensex turn choppy; metals lead the decline",Sensex,"Nifty, Sensex turn choppy; metals lead the decline",1,neutral
"[TARGET: Mecklai Financial] February 22, 2014: Mecklai Financial report on rupee",Mecklai Financial,"February 22, 2014: Mecklai Financial report on rupee",1,neutral
[TARGET: iron ore] NMDC shares up over 4 per cent on hike in iron ore prices,iron ore,NMDC shares up over 4 per cent on hike in iron ore prices,2,positive
"[TARGET: Wyeth] Pfizer, Wyeth merger to add more value to stocks",Wyeth,"Pfizer, Wyeth merger to add more value to stocks",2,positive
[TARGET: Grasim] Grasim surges over 13% as CLSA raises target price,Grasim,Grasim surges over 13% as CLSA raises target price,2,positive
[TARGET: Almond] Almond rises on fresh buying,Almond,Almond rises on fresh buying,2,positive
[TARGET: BSE] Bombay High Court denies relief to brokers on regularization of illegal structures at BSE building,BSE,Bombay High Court denies relief to brokers on regularization of illegal structures at BSE building,0,negative
"[TARGET: Brent] Brent steady above $108 as Russia, Libya support",Brent,"Brent steady above $108 as Russia, Libya support",2,positive
[TARGET: IFCI] IFCI Q1 net rises 7.5 per cent to Rs 102 crore,IFCI,IFCI Q1 net rises 7.5 per cent to Rs 102 crore,2,positive
[TARGET: NSE] NSE group firm launches Quality 30 index,NSE,NSE group firm launches Quality 30 index,1,neutral
"[TARGET: Asian markets] Asian markets edge lower, supply concerns keep oil down",Asian markets,"Asian markets edge lower, supply concerns keep oil down",0,negative
[TARGET: SEBI] MF revival will be top on new SEBI chief's list,SEBI,MF revival will be top on new SEBI chief's list,1,neutral
[TARGET: Hindustan Construction] Hindustan Construction likely to list Lavasa Corp by July-September quarter,Hindustan Construction,Hindustan Construction likely to list Lavasa Corp by July-September quarter,1,neutral
[TARGET: GMDC] GMDC Q3 net 4.71 pc down at Rs 71.19 cr,GMDC,GMDC Q3 net 4.71 pc down at Rs 71.19 cr,0,negative
"[TARGET: NBFC] NBFC space looks attractive, but valuations are fairly stretched: Anand Tandon",NBFC,"NBFC space looks attractive, but valuations are fairly stretched: Anand Tandon",2,positive
"[TARGET: Sensex] Nifty, Sensex end at all-time closing high on strong inflows",Sensex,"Nifty, Sensex end at all-time closing high on strong inflows",2,positive
[TARGET: Apple] Apple's momentum 'meltdown' bites investors,Apple,Apple's momentum 'meltdown' bites investors,0,negative
[TARGET: Nifty] Pre-market: Nifty seen opening flat; RIL eyed ahead of Q1 results,Nifty,Pre-market: Nifty seen opening flat; RIL eyed ahead of Q1 results,1,neutral
[TARGET: SKS Microfinance] Hot stock: Espirito Santo sees 85% upside in SKS Microfinance,SKS Microfinance,Hot stock: Espirito Santo sees 85% upside in SKS Microfinance,2,positive
[TARGET: Nifty] Nifty may retest levels of 8000: Mitesh Thacker,Nifty,Nifty may retest levels of 8000: Mitesh Thacker,1,neutral
[TARGET: IDFC Mutual Fund] Kenneth Andrade exits IDFC Mutual Fund leaving investors jittery,IDFC Mutual Fund,Kenneth Andrade exits IDFC Mutual Fund leaving investors jittery,1,neutral
[TARGET: BSE] Top BSE stakeholder urges FM Arun Jaitley to review exchange norms,BSE,Top BSE stakeholder urges FM Arun Jaitley to review exchange norms,1,neutral
[TARGET: OIL] OIL October-quarter net up 4% at Rs 902.96 crore,OIL,OIL October-quarter net up 4% at Rs 902.96 crore,2,positive
"[TARGET: Max India] Will go for stocks like Bajaj Finserv, Max India at lower levels: Gaurang Shah, Geojit BNP Paribas Financial Services",Max India,"Will go for stocks like Bajaj Finserv, Max India at lower levels: Gaurang Shah, Geojit BNP Paribas Financial Services",2,positive
[TARGET: Barclays] NTPC shares slip as Barclays downgrades,Barclays,NTPC shares slip as Barclays downgrades,1,neutral
"[TARGET: TCS] Market bets on TCS, but Infosys seen dark horse of IT pack",TCS,"Market bets on TCS, but Infosys seen dark horse of IT pack",2,positive
[TARGET: Euro] Euro drops back towards 2-week lows vs sterling on Ukraine news,Euro,Euro drops back towards 2-week lows vs sterling on Ukraine news,0,negative
"[TARGET: Tata Motors] Nano sales grow, Tata Motors up at NSE",Tata Motors,"Nano sales grow, Tata Motors up at NSE",2,positive
"[TARGET: ADAG] Stay Away from ADAG basket: Ashwani Gujral, Market Strategist",ADAG,"Stay Away from ADAG basket: Ashwani Gujral, Market Strategist",0,negative
"[TARGET: L&T] Sensex, Nifty rangebound; L&T, Infosys top losers",L&T,"Sensex, Nifty rangebound; L&T, Infosys top losers",0,negative
[TARGET: Voltas] Voltas rises post Q4 results; net profit up 17.55% to Rs 118.04 cr,Voltas,Voltas rises post Q4 results; net profit up 17.55% to Rs 118.04 cr,2,positive
[TARGET: NSEL] Forward Markets Commission okays settlement of e-series contracts to NSEL,NSEL,Forward Markets Commission okays settlement of e-series contracts to NSEL,1,neutral
"[TARGET: Dr Reddys Laboratories] FDA nod for drugs crucial for Lupin, Dr Reddys Laboratories",Dr Reddys Laboratories,"FDA nod for drugs crucial for Lupin, Dr Reddys Laboratories",1,neutral
[TARGET: UP-based sugar stocks] UP-based sugar stocks rally upto 11% despite concerns over shutdown,UP-based sugar stocks,UP-based sugar stocks rally upto 11% despite concerns over shutdown,2,positive
[TARGET: BOC] BOC delisting plan fails as company misses buyout target,BOC,BOC delisting plan fails as company misses buyout target,0,negative
[TARGET: banking sector] Regulatory steps will improve banking sector: BP Singh,banking sector,Regulatory steps will improve banking sector: BP Singh,2,positive
[TARGET: Nucleus Software] Nucleus Software Q1 Net down 9 pc to Rs 11.16 cr,Nucleus Software,Nucleus Software Q1 Net down 9 pc to Rs 11.16 cr,0,negative
[TARGET: SEBI] SAT upholds SEBI ruling against FTIL on stake sales,SEBI,SAT upholds SEBI ruling against FTIL on stake sales,1,neutral
[TARGET: Pharma stocks] Pharma stocks likely to outperform in next one month: Ashwani Gujral,Pharma stocks,Pharma stocks likely to outperform in next one month: Ashwani Gujral,2,positive
"[TARGET: markets] Until Nifty crosses 8350-8400 zone, markets to remain rangebound: Ashwani Gujral",markets,"Until Nifty crosses 8350-8400 zone, markets to remain rangebound: Ashwani Gujral",1,neutral
[TARGET: NSE] NSE arm introduces acceptance of FDRs in electronic form,NSE,NSE arm introduces acceptance of FDRs in electronic form,1,neutral
[TARGET: Larsen & Toubro] Proceed cautiously in Larsen & Toubro: Jagdish Malkani,Larsen & Toubro,Proceed cautiously in Larsen & Toubro: Jagdish Malkani,0,negative
"[TARGET: Sensex] Nifty@10,000; Sensex 30,000 in a year: How possible is it?",Sensex,"Nifty@10,000; Sensex 30,000 in a year: How possible is it?",1,neutral
[TARGET: ABB] Little cautious on ABB: Avinnash Gorakssakar,ABB,Little cautious on ABB: Avinnash Gorakssakar,0,negative
[TARGET: Dubai exchange] Dubai exchange plans to launch EM currency products,Dubai exchange,Dubai exchange plans to launch EM currency products,1,neutral
"[TARGET: Godrej Consumer] ITC, Godrej Consumer, United Spirits & Jubilant Foods top bets in consumer sector for 2015: CLSA",Godrej Consumer,"ITC, Godrej Consumer, United Spirits & Jubilant Foods top bets in consumer sector for 2015: CLSA",2,positive
"[TARGET: Tata Power] Renewable energy sector likely to attract sea of opportunities; Adani Power, Tata Power top bets",Tata Power,"Renewable energy sector likely to attract sea of opportunities; Adani Power, Tata Power top bets",2,positive
[TARGET: energy stocks] FTSE rises; BP leads energy stocks higher,energy stocks,FTSE rises; BP leads energy stocks higher,2,positive
[TARGET: olive oil] Rice bran oil set to smoke out olive oil,olive oil,Rice bran oil set to smoke out olive oil,0,negative
[TARGET: Jimmy Choo] Jimmy Choo IPO pricing values firm at up to $1.1 billion,Jimmy Choo,Jimmy Choo IPO pricing values firm at up to $1.1 billion,1,neutral
"[TARGET: Jet Airways] Tremendous value in Jet Airways, says Jagdish Malkani",Jet Airways,"Tremendous value in Jet Airways, says Jagdish Malkani",2,positive
"[TARGET: Godrej Properties] Dealing room: Petronet, Just Dial, Godrej Properties, PVR",Godrej Properties,"Dealing room: Petronet, Just Dial, Godrej Properties, PVR",1,neutral
[TARGET: S Korean shares] S Korean shares pare losses after dipping to 2-month low; won firmer,S Korean shares,S Korean shares pare losses after dipping to 2-month low; won firmer,0,negative
"[TARGET: NTPC] NTPC, Bangladesh to sign MoU for 2 new projects of 1320 mw each: R S Sharma",NTPC,"NTPC, Bangladesh to sign MoU for 2 new projects of 1320 mw each: R S Sharma",2,positive
[TARGET: Google] Google shares tumbles 2.3 per cent as profit dips,Google,Google shares tumbles 2.3 per cent as profit dips,0,negative
[TARGET: Turkish lira] Turkish lira hits 11-month low as media raid jars nerves,Turkish lira,Turkish lira hits 11-month low as media raid jars nerves,0,negative
"[TARGET: Nifty] Sensex, Nifty off all-time highs; fall for 2nd week",Nifty,"Sensex, Nifty off all-time highs; fall for 2nd week",0,negative
[TARGET: Karur Vysya Bank] Karur Vysya Bank Q2 profit surges 57% to Rs 142 crore,Karur Vysya Bank,Karur Vysya Bank Q2 profit surges 57% to Rs 142 crore,2,positive
[TARGET: Sebi] Lok Sabha Speaker Sumitra Mahajan brother Arun Sathe appointed on Sebi board,Sebi,Lok Sabha Speaker Sumitra Mahajan brother Arun Sathe appointed on Sebi board,1,neutral
[TARGET: Hindustan Unilever Ltd] Sell Hindustan Unilever Ltd with a stop loss of Rs 570: Sandeep Wagle,Hindustan Unilever Ltd,Sell Hindustan Unilever Ltd with a stop loss of Rs 570: Sandeep Wagle,0,negative
[TARGET: Camlin Fine Science] Camlin Fine Science will see 60-70% jump in revenues in coming years: Daljeet Singh Kohli,Camlin Fine Science,Camlin Fine Science will see 60-70% jump in revenues in coming years: Daljeet Singh Kohli,2,positive
[TARGET: Tata Motors] Taking DVR route to Tata Motors' rights issue may be a better play,Tata Motors,Taking DVR route to Tata Motors' rights issue may be a better play,1,neutral
[TARGET: Gallantt Ispat] Gallantt Ispat lists with 4 pc premium at Rs 52,Gallantt Ispat,Gallantt Ispat lists with 4 pc premium at Rs 52,1,neutral
"[TARGET: Sebi] Chasing 'moving targets', Sebi to upgrade surveillance systems",Sebi,"Chasing 'moving targets', Sebi to upgrade surveillance systems",1,neutral
"[TARGET: NSEL] More time required for order on NSEL-FTIL merger, says Government",NSEL,"More time required for order on NSEL-FTIL merger, says Government",1,neutral
[TARGET: Aurobindo Pharma] MSCI adds Aurobindo Pharma to India index,Aurobindo Pharma,MSCI adds Aurobindo Pharma to India index,2,positive
[TARGET: Sharekhan] Markets high on hope; top picks for 2014 from Sharekhan,Sharekhan,Markets high on hope; top picks for 2014 from Sharekhan,1,neutral
[TARGET: Gold] Gold loses lustre in spot market,Gold,Gold loses lustre in spot market,0,negative
[TARGET: Infosys] ET 500: Why Dynamatic is the Infosys of aerospace manufacturing,Infosys,ET 500: Why Dynamatic is the Infosys of aerospace manufacturing,1,neutral
[TARGET: Nomura] Nomura pegs India's Q2 GDP growth at 5.9%; top 10 stocks that can return 24% in a year,Nomura,Nomura pegs India's Q2 GDP growth at 5.9%; top 10 stocks that can return 24% in a year,1,neutral
[TARGET: JustDial] JustDial falls after CLSA replaces the stock with Maruti in Asia portfolio,JustDial,JustDial falls after CLSA replaces the stock with Maruti in Asia portfolio,0,negative
"[TARGET: Idea] Bharti, Idea rise on expectations of winning 900 Mhz spectrum",Idea,"Bharti, Idea rise on expectations of winning 900 Mhz spectrum",2,positive
[TARGET: Sebi] Sebi provides clarity to ICICI Prudential on associate director status,Sebi,Sebi provides clarity to ICICI Prudential on associate director status,1,neutral
"[TARGET: Hong Kong stocks] China, Hong Kong stocks rise as fears of near-term U.S rate hike recede",Hong Kong stocks,"China, Hong Kong stocks rise as fears of near-term U.S rate hike recede",2,positive
"[TARGET: pound] Euro, pound tread water before German Ifo, Carney testimony",pound,"Euro, pound tread water before German Ifo, Carney testimony",0,negative
"[TARGET: NY Stock Exchange] Sachin Tendulkar, Shane Warne to ring opening bell at NY Stock Exchange",NY Stock Exchange,"Sachin Tendulkar, Shane Warne to ring opening bell at NY Stock Exchange",1,neutral
"[TARGET: Bajaj] Premium drive, new bike key to Bajaj's momentum",Bajaj,"Premium drive, new bike key to Bajaj's momentum",2,positive
[TARGET: pulses] Technology & action plan boosts pulses growth,pulses,Technology & action plan boosts pulses growth,2,positive
[TARGET: Gammon India] Gammon India to issue Rs 100-crore debentures to promoters,Gammon India,Gammon India to issue Rs 100-crore debentures to promoters,1,neutral
[TARGET: Fetise.com] Fetise.com raises $5 mn from SeedFund on ET NOWs Super Angels,Fetise.com,Fetise.com raises $5 mn from SeedFund on ET NOWs Super Angels,2,positive
