text,entity,headline,label,sentiment_str
[TARGET: EIL] EIL trading close to its support of Rs 310: Vinith Jain,EIL,EIL trading close to its support of Rs 310: Vinith Jain,1,neutral
[TARGET: Eros International] Eros International appoints Ricky Ghai as the CEO of Eros Digital,Eros International,Eros International appoints Ricky Ghai as the CEO of Eros Digital,1,neutral
[TARGET: Eros Digital] Eros International appoints Ricky Ghai as the CEO of Eros Digital,Eros Digital,Eros International appoints Ricky Ghai as the CEO of Eros Digital,1,neutral
"[TARGET: Eros International] Eros International holds high potential, but need some clarity: Deven Choksey",Eros International,"Eros International holds high potential, but need some clarity: Deven Choksey",1,neutral
[TARGET: Essar Steel Algoma] Essar Steel Algoma posts $21 million net income in October-December quarter,Essar Steel Algoma,Essar Steel Algoma posts $21 million net income in October-December quarter,1,neutral
[TARGET: MSCI Index] ETFs based on MSCI Index set to hit the market soon,MSCI Index,ETFs based on MSCI Index set to hit the market soon,1,neutral
[TARGET: European Central Bank] European Central Bank could fix euro zone flaw with risk-free bond,European Central Bank,European Central Bank could fix euro zone flaw with risk-free bond,1,neutral
[TARGET: European stocks] European stocks get second half of 2014 off to steady start,European stocks,European stocks get second half of 2014 off to steady start,1,neutral
"[TARGET: Sebi] Ex - chief, M Damodaran contends Sebi on FTIL stake acquisition",Sebi,"Ex - chief, M Damodaran contends Sebi on FTIL stake acquisition",1,neutral
"[TARGET: FTIL] Ex - chief, M Damodaran contends Sebi on FTIL stake acquisition",FTIL,"Ex - chief, M Damodaran contends Sebi on FTIL stake acquisition",1,neutral
"[TARGET: RBI] Exercise caution, go light ahead of RBI policy review: Sandeep Wagle",RBI,"Exercise caution, go light ahead of RBI policy review: Sandeep Wagle",1,neutral
"[TARGET: Nifty] Expect Nifty to remain in 8,450-8,560 range; stay stock-specific: Mitesh Thacker",Nifty,"Expect Nifty to remain in 8,450-8,560 range; stay stock-specific: Mitesh Thacker",1,neutral
[TARGET: SEBI] Ex-staff can't sell ESOP shares for one year post IPO: SEBI,SEBI,Ex-staff can't sell ESOP shares for one year post IPO: SEBI,1,neutral
[TARGET: India VIX] F&O tracker: India VIX seen in 16-22 range for Nov expiry,India VIX,F&O tracker: India VIX seen in 16-22 range for Nov expiry,1,neutral
"[TARGET: Federal Reserve] Feeling ignored, Federal Reserve jolts markets to prime them for lift-off",Federal Reserve,"Feeling ignored, Federal Reserve jolts markets to prime them for lift-off",1,neutral
[TARGET: UTI MF] Finance Ministry to give in-principle approval for UTI MF IPO soon,UTI MF,Finance Ministry to give in-principle approval for UTI MF IPO soon,1,neutral
[TARGET: Sensex] Five factors that could decide what way the Sensex moves next,Sensex,Five factors that could decide what way the Sensex moves next,1,neutral
"[TARGET: FMC] FMC turns the heat on UCX, orders a forensic audit now",FMC,"FMC turns the heat on UCX, orders a forensic audit now",1,neutral
[TARGET: MCX] Former FMC executive director PK Singhal to lead MCX management team,MCX,Former FMC executive director PK Singhal to lead MCX management team,1,neutral
"[TARGET: Franklin Templeton] Franklin Templeton buys record Rs 16,000-crore government securities in a day",Franklin Templeton,"Franklin Templeton buys record Rs 16,000-crore government securities in a day",1,neutral
[TARGET: FTIL] FTIL board meeting on Nov 29; to consider revised audit report,FTIL,FTIL board meeting on Nov 29; to consider revised audit report,1,neutral
[TARGET: FTIL] FTIL moves SAT against Sebi order on 'fit and proper' status,FTIL,FTIL moves SAT against Sebi order on 'fit and proper' status,1,neutral
[TARGET: SAT] FTIL moves SAT against Sebi order on 'fit and proper' status,SAT,FTIL moves SAT against Sebi order on 'fit and proper' status,1,neutral
[TARGET: Sebi] FTIL moves SAT against Sebi order on 'fit and proper' status,Sebi,FTIL moves SAT against Sebi order on 'fit and proper' status,1,neutral
[TARGET: Sebi] Fund houses may ask Sebi to protect interest of Maruti investors,Sebi,Fund houses may ask Sebi to protect interest of Maruti investors,1,neutral
[TARGET: Maruti] Fund houses may ask Sebi to protect interest of Maruti investors,Maruti,Fund houses may ask Sebi to protect interest of Maruti investors,1,neutral
[TARGET: Alibaba Group neutraling Inc] Fund managers look to make room for Alibaba Group Holding Inc,Alibaba Group neutraling Inc,Fund managers look to make room for Alibaba Group Holding Inc,1,neutral
[TARGET: Godrej Industries] Godrej Industries gets NSE nod to merge Wadala Commodities with itself,Godrej Industries,Godrej Industries gets NSE nod to merge Wadala Commodities with itself,1,neutral
[TARGET: NSE] Godrej Industries gets NSE nod to merge Wadala Commodities with itself,NSE,Godrej Industries gets NSE nod to merge Wadala Commodities with itself,1,neutral
[TARGET: Wadala Commodities] Godrej Industries gets NSE nod to merge Wadala Commodities with itself,Wadala Commodities,Godrej Industries gets NSE nod to merge Wadala Commodities with itself,1,neutral
"[TARGET: Gold] Gold rules firm for ninth day on global cues, seasonal demand",Gold,"Gold rules firm for ninth day on global cues, seasonal demand",1,neutral
[TARGET: Hatson Agro] Hatson Agro registers net profit of Rs 13.89 crore in Q1,Hatson Agro,Hatson Agro registers net profit of Rs 13.89 crore in Q1,1,neutral
"[TARGET: Hindustan Zinc] Have a target of 1200-1210 on Hindustan Zinc: Sandeep Wagle, APTART",Hindustan Zinc,"Have a target of 1200-1210 on Hindustan Zinc: Sandeep Wagle, APTART",1,neutral
"[TARGET: APTART] Have a target of 1200-1210 on Hindustan Zinc: Sandeep Wagle, APTART",APTART,"Have a target of 1200-1210 on Hindustan Zinc: Sandeep Wagle, APTART",1,neutral
[TARGET: Sebi] Higher holding in promoter firm will not trigger open offer: Sebi,Sebi,Higher holding in promoter firm will not trigger open offer: Sebi,1,neutral
[TARGET: Hindustan Construction Company] Hindustan Construction Company QIP and Lavasa Corporation IPO likely in FY16,Hindustan Construction Company,Hindustan Construction Company QIP and Lavasa Corporation IPO likely in FY16,1,neutral
[TARGET: Lavasa Corporation] Hindustan Construction Company QIP and Lavasa Corporation IPO likely in FY16,Lavasa Corporation,Hindustan Construction Company QIP and Lavasa Corporation IPO likely in FY16,1,neutral
[TARGET: Hindustan Unilever] Hindustan Unilever elevates CFO Sridhar Ramamurthy to Senior Vice President Finance,Hindustan Unilever,Hindustan Unilever elevates CFO Sridhar Ramamurthy to Senior Vice President Finance,1,neutral
[TARGET: FCRA] House Committee may meet before submitting final report on FCRA Bill,FCRA,House Committee may meet before submitting final report on FCRA Bill,1,neutral
[TARGET: Sensex] How Sensex moved in the last five RBI policy review meetings,Sensex,How Sensex moved in the last five RBI policy review meetings,1,neutral
[TARGET: Nifty] How to play Nifty options ahead of Bihar elections and win,Nifty,How to play Nifty options ahead of Bihar elections and win,1,neutral
[TARGET: HUDCO] HUDCO plans to raise Rs 286 cr via tax free bonds,HUDCO,HUDCO plans to raise Rs 286 cr via tax free bonds,1,neutral
[TARGET: ICICI Bank] ICICI Banks K Ramkumar moves from HR to head CSR division,ICICI Bank,ICICI Banks K Ramkumar moves from HR to head CSR division,1,neutral
[TARGET: IFC] IFC launches $2.5 billion 'rupee-denominated' bonds for infrastructure projects in India,IFC,IFC launches $2.5 billion 'rupee-denominated' bonds for infrastructure projects in India,1,neutral
"[TARGET: SBI] Immediate target is around 3400 in SBI: Prasad Kushe, Technical Analyst",SBI,"Immediate target is around 3400 in SBI: Prasad Kushe, Technical Analyst",1,neutral
[TARGET: Alkem Labs] India Alkem Labs to launch $210 million IPO in December: Sources,Alkem Labs,India Alkem Labs to launch $210 million IPO in December: Sources,1,neutral
[TARGET: Indian Clearing Corp] Indian Clearing Corp goes in for Rs 340 crore insurance Cover,Indian Clearing Corp,Indian Clearing Corp goes in for Rs 340 crore insurance Cover,1,neutral
[TARGET: Indian Register of Shipping] Indian Register of Shipping appoints new executives in Singapore and London,Indian Register of Shipping,Indian Register of Shipping appoints new executives in Singapore and London,1,neutral
[TARGET: Infinite Computer] Infinite Computer IPO opens on Jan 11; price band Rs 155-165/share,Infinite Computer,Infinite Computer IPO opens on Jan 11; price band Rs 155-165/share,1,neutral
"[TARGET: Info Edge] Info Edge promoter Sanjeev Bikhchandani transfers 13,000 personal shares to employees",Info Edge,"Info Edge promoter Sanjeev Bikhchandani transfers 13,000 personal shares to employees",1,neutral
[TARGET: FMCG] Interest in FMCG limited; bias towards high beta stocks: Gautam Trivedi,FMCG,Interest in FMCG limited; bias towards high beta stocks: Gautam Trivedi,1,neutral
[TARGET: Matthews Asia] Invest in stocks of companies with high pricing power: Matthews Asia,Matthews Asia,Invest in stocks of companies with high pricing power: Matthews Asia,1,neutral
"[TARGET: auto companies] Investors pick stocks of auto companies focused on India, skip exporters",auto companies,"Investors pick stocks of auto companies focused on India, skip exporters",1,neutral
[TARGET: cyclicals] Investors should be wary of cyclicals even if Narendra Modi wins,cyclicals,Investors should be wary of cyclicals even if Narendra Modi wins,0,negative
[TARGET: commodity bourses] IPFs of commodity bourses not to have FMC official as trustee,commodity bourses,IPFs of commodity bourses not to have FMC official as trustee,1,neutral
[TARGET: IT stocks] IT stocks likely to hold Nifty at 7900-8000 levels: Ashwani Gujral,IT stocks,IT stocks likely to hold Nifty at 7900-8000 levels: Ashwani Gujral,1,neutral
[TARGET: Nifty] IT stocks likely to hold Nifty at 7900-8000 levels: Ashwani Gujral,Nifty,IT stocks likely to hold Nifty at 7900-8000 levels: Ashwani Gujral,1,neutral
[TARGET: MAN Trucks] Jagadish Bhat takes over as head of management at MAN Trucks,MAN Trucks,Jagadish Bhat takes over as head of management at MAN Trucks,1,neutral
[TARGET: Jet Airways] Jet Airways posts net profit of Rs 118.23 crore in Q3,Jet Airways,Jet Airways posts net profit of Rs 118.23 crore in Q3,1,neutral
[TARGET: NSEL] Jignesh Shah's arrest: NSEL Investors Forum hopes to get back money,NSEL,Jignesh Shah's arrest: NSEL Investors Forum hopes to get back money,1,neutral
[TARGET: Jimmy Choo] Jimmy Choo IPO pricing values firm at up to $1.1 billion,Jimmy Choo,Jimmy Choo IPO pricing values firm at up to $1.1 billion,1,neutral
[TARGET: Jindal SAW] Jindal SAW appoints Neeraj Kumar as Group CEO & Whole-Time Director,Jindal SAW,Jindal SAW appoints Neeraj Kumar as Group CEO & Whole-Time Director,1,neutral
[TARGET: JustDial] JustDial levels of Rs 1000 look rich to me: Sudip Bandyopadhyay,JustDial,JustDial levels of Rs 1000 look rich to me: Sudip Bandyopadhyay,1,neutral
[TARGET: Larsen and Toubro] Larsen and Toubro to monetise some Infrastructure Development Projects Ltd assets,Larsen and Toubro,Larsen and Toubro to monetise some Infrastructure Development Projects Ltd assets,1,neutral
[TARGET: Reliance Industries] Launch of 4G services key to Reliance Industries stock: Parag Thakkar,Reliance Industries,Launch of 4G services key to Reliance Industries stock: Parag Thakkar,1,neutral
[TARGET: UTI Asset Management Company] Leo Puri likely to become CMD of UTI Asset Management Company,UTI Asset Management Company,Leo Puri likely to become CMD of UTI Asset Management Company,1,neutral
[TARGET: aviation space] Maintaining a neutral stance on the entire aviation space: Mayuresh Joshi,aviation space,Maintaining a neutral stance on the entire aviation space: Mayuresh Joshi,1,neutral
[TARGET: Market] Market is contracting; preparing itself for a big move: Ashwani Gujral,Market,Market is contracting; preparing itself for a big move: Ashwani Gujral,1,neutral
[TARGET: Market] Market levels beyond 7250 possible in next few days: Mitesh Thacker,Market,Market levels beyond 7250 possible in next few days: Mitesh Thacker,1,neutral
[TARGET: Market] Market may retest 5600 level in next few weeks: Ashwani Gujral,Market,Market may retest 5600 level in next few weeks: Ashwani Gujral,1,neutral
[TARGET: Market] Market taking cues from global factors and quarterly results: Sudip Bandyopadhyay,Market,Market taking cues from global factors and quarterly results: Sudip Bandyopadhyay,1,neutral
[TARGET: Markets] Markets ahead: Is it lull before the storm on Dalal Street?,Markets,Markets ahead: Is it lull before the storm on Dalal Street?,1,neutral
[TARGET: Markets] Markets will move sideways before next upside starts:  Ashwani Gujral,Markets,Markets will move sideways before next upside starts:  Ashwani Gujral,0,negative
"[TARGET: Markets] Markets will remain range-bound in August: Rajat Rajgarhia, Motilal Oswal Securities",Markets,"Markets will remain range-bound in August: Rajat Rajgarhia, Motilal Oswal Securities",1,neutral
"[TARGET: Motilal Oswal Securities] Markets will remain range-bound in August: Rajat Rajgarhia, Motilal Oswal Securities",Motilal Oswal Securities,"Markets will remain range-bound in August: Rajat Rajgarhia, Motilal Oswal Securities",1,neutral
[TARGET: Marks and Spencer Reliance India] Marks and Spencer Reliance India appoints Venu Nair as managing director,Marks and Spencer Reliance India,Marks and Spencer Reliance India appoints Venu Nair as managing director,1,neutral
[TARGET: MCX] MCX signs MoU with Gift City for international asset class exchange,MCX,MCX signs MoU with Gift City for international asset class exchange,1,neutral
[TARGET: Gift City] MCX signs MoU with Gift City for international asset class exchange,Gift City,MCX signs MoU with Gift City for international asset class exchange,1,neutral
[TARGET: MCX-SX] MCX-SX new CEO Saurabh Sarkar to review business links with FTIL,MCX-SX,MCX-SX new CEO Saurabh Sarkar to review business links with FTIL,1,neutral
[TARGET: FTIL] MCX-SX new CEO Saurabh Sarkar to review business links with FTIL,FTIL,MCX-SX new CEO Saurabh Sarkar to review business links with FTIL,1,neutral
[TARGET: Century Textiles] Medium term target of Rs 450 for Century Textiles: Ashwani Gujral,Century Textiles,Medium term target of Rs 450 for Century Textiles: Ashwani Gujral,1,neutral
[TARGET: Micromax] Micromax names Bharti Airtel ex-CEO Sanjay Kapoor as chairman of board,Micromax,Micromax names Bharti Airtel ex-CEO Sanjay Kapoor as chairman of board,1,neutral
[TARGET: Bharti Airtel] Micromax names Bharti Airtel ex-CEO Sanjay Kapoor as chairman of board,Bharti Airtel,Micromax names Bharti Airtel ex-CEO Sanjay Kapoor as chairman of board,1,neutral
[TARGET: Micromax] Micromax names Bharti Airtel's ex-CEO Sanjay Kapoor as chairman of board,Micromax,Micromax names Bharti Airtel's ex-CEO Sanjay Kapoor as chairman of board,1,neutral
[TARGET: Bharti Airtel] Micromax names Bharti Airtel's ex-CEO Sanjay Kapoor as chairman of board,Bharti Airtel,Micromax names Bharti Airtel's ex-CEO Sanjay Kapoor as chairman of board,1,neutral
"[TARGET: Gujarat Flourochemicals] Midcap mantra: Gujarat Flourochemicals on a roll, to post solid earnings",Gujarat Flourochemicals,"Midcap mantra: Gujarat Flourochemicals on a roll, to post solid earnings",1,neutral
